Precinct ID,Precinct Code,Precinct Name,Polling Location,Location Description,Address,City,Zip,County,Polling Location Contact Info,Authenticating Authority,Date Authenticated*,Muni,PollingPlaceAddress
413238,07985300005,MILWAUKEE - CITY OF WEST ALLIS - WARD 005,WEST ALLIS RECREATION CENTER,7:00 AM - 8:00 PM,2450 S 68TH ST,WEST ALLIS,53219,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"2450 S 68TH ST, WEST ALLIS, WI 53219-1904"
413371,07985300020,MILWAUKEE - CITY OF WEST ALLIS - WARD 020,WEST ALLIS RECREATION CENTER,7:00 AM - 8:00 PM,2450 S 68TH ST,WEST ALLIS,53219,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"2450 S 68TH ST, WEST ALLIS, WI 53219-1904"
412956,07985300011,MILWAUKEE - CITY OF WEST ALLIS - WARD 011,LANE INTERMEDIATE SCHOOL,7:00 AM - 8:00 PM,1300 S 109TH ST,WEST ALLIS,53214,MILWAUKEE,414-302-8220,State Election Official,8-11-2020,WEST ALLIS,"1300 S 109TH ST, WEST ALLIS, WI 53214"
412995,07985300012,MILWAUKEE - CITY OF WEST ALLIS - WARD 012,LANE INTERMEDIATE SCHOOL,7:00 AM - 8:00 PM,1300 S 109TH ST,WEST ALLIS,53214,MILWAUKEE,414-302-8220,State Election Official,8-11-2020,WEST ALLIS,"1300 S 109TH ST, WEST ALLIS, WI 53214"
412869,07985300013,MILWAUKEE - CITY OF WEST ALLIS - WARD 013,LANE INTERMEDIATE SCHOOL,7:00 AM - 8:00 PM,1300 S 109TH ST,WEST ALLIS,53214,MILWAUKEE,414-302-8220,State Election Official,8-11-2020,WEST ALLIS,"1300 S 109TH ST, WEST ALLIS, WI 53214"
413018,07985300014,MILWAUKEE - CITY OF WEST ALLIS - WARD 014,CENTRAL HIGH SCHOOL,7:00 AM - 8:00 PM,8516 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"8516 W LINCOLN AVE, WEST ALLIS, WI 53227-2543"
413101,07985300015,MILWAUKEE - CITY OF WEST ALLIS - WARD 015,CENTRAL HIGH SCHOOL,7:00 AM - 8:00 PM,8516 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"8516 W LINCOLN AVE, WEST ALLIS, WI 53227-2543"
413345,07985300016,MILWAUKEE - CITY OF WEST ALLIS - WARD 016,CENTRAL HIGH SCHOOL,7:00 AM - 8:00 PM,8516 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"8516 W LINCOLN AVE, WEST ALLIS, WI 53227-2543"
413125,07985300017,MILWAUKEE - CITY OF WEST ALLIS - WARD 017,CENTRAL HIGH SCHOOL,7:00 AM - 8:00 PM,8516 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"8516 W LINCOLN AVE, WEST ALLIS, WI 53227-2543"
413087,07985300018,MILWAUKEE - CITY OF WEST ALLIS - WARD 018,CENTRAL HIGH SCHOOL,7:00 AM - 8:00 PM,8516 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"8516 W LINCOLN AVE, WEST ALLIS, WI 53227-2543"
412750,07985300019,MILWAUKEE - CITY OF WEST ALLIS - WARD 019,CENTRAL HIGH SCHOOL,7:00 AM - 8:00 PM,8516 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"8516 W LINCOLN AVE, WEST ALLIS, WI 53227-2543"
413033,07985300021,MILWAUKEE - CITY OF WEST ALLIS - WARD 021,NATHAN HALE HIGH SCHOOL,7:00 AM - 8:00 PM,11601 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"11601 W LINCOLN AVE, WEST ALLIS, WI 53227-1017"
413004,07985300022,MILWAUKEE - CITY OF WEST ALLIS - WARD 022,NATHAN HALE HIGH SCHOOL,7:00 AM - 8:00 PM,11601 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"11601 W LINCOLN AVE, WEST ALLIS, WI 53227-1017"
413049,07985300023,MILWAUKEE - CITY OF WEST ALLIS - WARD 023,NATHAN HALE HIGH SCHOOL,7:00 AM - 8:00 PM,11601 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"11601 W LINCOLN AVE, WEST ALLIS, WI 53227-1017"
413434,07985300024,MILWAUKEE - CITY OF WEST ALLIS - WARD 024,NATHAN HALE HIGH SCHOOL,7:00 AM - 8:00 PM,11601 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"11601 W LINCOLN AVE, WEST ALLIS, WI 53227-1017"
412894,07985300025,MILWAUKEE - CITY OF WEST ALLIS - WARD 025,NATHAN HALE HIGH SCHOOL,7:00 AM - 8:00 PM,11601 W LINCOLN AVE,WEST ALLIS,53227,MILWAUKEE,414-302-8200,State Election Official,8-11-2020,WEST ALLIS,"11601 W LINCOLN AVE, WEST ALLIS, WI 53227-1017"
416145,07905450001,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 001,BAYSIDE VILLAGE HALL,7:00 AM - 8:00 PM,9075 N REGENT RD,BAYSIDE,53217,MILWAUKEE,414-351-8811,State Election Official,8-11-2020,BAYSIDE,"9075 N REGENT RD, BAYSIDE, WI 53217-1802"
414657,07905450002,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 002,BAYSIDE VILLAGE HALL,7:00 AM - 8:00 PM,9075 N REGENT RD,BAYSIDE,53217,MILWAUKEE,414-351-8811,State Election Official,8-11-2020,BAYSIDE,"9075 N REGENT RD, BAYSIDE, WI 53217-1802"
414435,07905450003,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 003,BAYSIDE VILLAGE HALL,7:00 AM - 8:00 PM,9075 N REGENT RD,BAYSIDE,53217,MILWAUKEE,414-351-8811,State Election Official,8-11-2020,BAYSIDE,"9075 N REGENT RD, BAYSIDE, WI 53217-1802"
415470,07905450004,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 004,BAYSIDE VILLAGE HALL,7:00 AM - 8:00 PM,9075 N REGENT RD,BAYSIDE,53217,MILWAUKEE,414-351-8811,State Election Official,8-11-2020,BAYSIDE,"9075 N REGENT RD, BAYSIDE, WI 53217-1802"
414471,07905450005,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 005,BAYSIDE VILLAGE HALL,7:00 AM - 8:00 PM,9075 N REGENT RD,BAYSIDE,53217,MILWAUKEE,414-351-8811,State Election Official,8-11-2020,BAYSIDE,"9075 N REGENT RD, BAYSIDE, WI 53217-1802"
412977,07910375001,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 001,TRINITY COMMUNITY CHURCH,7:00 AM - 8:00 PM,9450 N 60TH ST,BROWN DEER,53223,MILWAUKEE,414-371-3050,State Election Official,8-11-2020,BROWN DEER,"9450 N 60TH ST, BROWN DEER, WI 53223-1258"
412990,07910375002,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 002,TRINITY COMMUNITY CHURCH,7:00 AM - 8:00 PM,9450 N 60TH ST,BROWN DEER,53223,MILWAUKEE,414-371-3050,State Election Official,8-11-2020,BROWN DEER,"9450 N 60TH ST, BROWN DEER, WI 53223-1258"
413474,07910375003,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 003,BROWN DEER LIBRARY,7:00 AM - 8:00 PM,5600 W BRADLEY RD,BROWN DEER,53223,MILWAUKEE,414-371-3050,State Election Official,8-11-2020,BROWN DEER,"5600 W BRADLEY RD, BROWN DEER, WI 53223-3510"
413328,07910375004,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 004,BROWN DEER LIBRARY,7:00 AM - 8:00 PM,5600 W BRADLEY RD,BROWN DEER,53223,MILWAUKEE,414-371-3050,State Election Official,8-11-2020,BROWN DEER,"5600 W BRADLEY RD, BROWN DEER, WI 53223-3510"
413475,07910375005,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 005,COMMUNITY CENTER,7:00 AM - 8:00 PM,4355 W BRADLEY RD,BROWN DEER,53223,MILWAUKEE,414-357-7002,State Election Official,8-11-2020,BROWN DEER,"4355 W BRADLEY RD, BROWN DEER, WI 53223-3709"
413676,07910375006,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 006,COMMUNITY CENTER,7:00 AM - 8:00 PM,4355 W BRADLEY RD,BROWN DEER,53223,MILWAUKEE,414-357-7002,State Election Official,8-11-2020,BROWN DEER,"4355 W BRADLEY RD, BROWN DEER, WI 53223-3709"
415215,07927075001,MILWAUKEE - VILLAGE OF FOX POINT - WARD 001,FOX POINT POLICE DEPARTMENT,7:00 AM - 8:00 PM,7300 N SANTA MONICA BLVD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7300 N SANTA MONICA BLVD, FOX POINT, WI 53217-3507"
414889,07927075002,MILWAUKEE - VILLAGE OF FOX POINT - WARD 002,FOX POINT POLICE DEPARTMENT,7:00 AM - 8:00 PM,7300 N SANTA MONICA BLVD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7300 N SANTA MONICA BLVD, FOX POINT, WI 53217-3507"
414322,07927075003,MILWAUKEE - VILLAGE OF FOX POINT - WARD 003,FOX POINT POLICE DEPARTMENT,7:00 AM - 8:00 PM,7300 N SANTA MONICA BLVD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7300 N SANTA MONICA BLVD, FOX POINT, WI 53217-3507"
414868,07927075004,MILWAUKEE - VILLAGE OF FOX POINT - WARD 004,FOX POINT POLICE DEPARTMENT,7:00 AM - 8:00 PM,7300 N SANTA MONICA BLVD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7300 N SANTA MONICA BLVD, FOX POINT, WI 53217-3507"
414869,07927075005,MILWAUKEE - VILLAGE OF FOX POINT - WARD 005,LONGACRE PAVILION,7:00 AM - 8:00 PM,7343 N LONGACRE RD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7343 N LONGACRE RD, FOX POINT, WI 53217"
416371,07927075006,MILWAUKEE - VILLAGE OF FOX POINT - WARD 006,LONGACRE PAVILION,7:00 AM - 8:00 PM,7343 N LONGACRE RD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7343 N LONGACRE RD, FOX POINT, WI 53217"
414804,07927075007,MILWAUKEE - VILLAGE OF FOX POINT - WARD 007,LONGACRE PAVILION,7:00 AM - 8:00 PM,7343 N LONGACRE RD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7343 N LONGACRE RD, FOX POINT, WI 53217"
414345,07927075008,MILWAUKEE - VILLAGE OF FOX POINT - WARD 008,LONGACRE PAVILION,7:00 AM - 8:00 PM,7343 N LONGACRE RD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7343 N LONGACRE RD, FOX POINT, WI 53217"
414585,07927075009,MILWAUKEE - VILLAGE OF FOX POINT - WARD 009,LONGACRE PAVILION,7:00 AM - 8:00 PM,7343 N LONGACRE RD,FOX POINT,53217,MILWAUKEE,414-351-8900,State Election Official,8-11-2020,FOX POINT,"7343 N LONGACRE RD, FOX POINT, WI 53217"
413336,07931125001,MILWAUKEE - VILLAGE OF GREENDALE - WARD 001,GREENDALE HIGH SCHOOL,7:00 AM - 8:00 PM,6801 SOUTHWAY,GREENDALE,53129,MILWAUKEE,414-423-2100,State Election Official,8-11-2020,GREENDALE,"6801 SOUTHWAY, GREENDALE, WI 53129-2428"
413416,07931125002,MILWAUKEE - VILLAGE OF GREENDALE - WARD 002,GREENDALE HIGH SCHOOL,7:00 AM - 8:00 PM,6801 SOUTHWAY,GREENDALE,53129,MILWAUKEE,414-423-2100,State Election Official,8-11-2020,GREENDALE,"6801 SOUTHWAY, GREENDALE, WI 53129-2428"
413044,07931125003,MILWAUKEE - VILLAGE OF GREENDALE - WARD 003,CANTERBURY GRADE SCHOOL,7:00 AM - 8:00 PM,7000 ENFIELD AVE,GREENDALE,53129,MILWAUKEE,414-423-2100,State Election Official,8-11-2020,GREENDALE,"7000 ENFIELD AVE, GREENDALE, WI 53129-1745"
413022,07931125004,MILWAUKEE - VILLAGE OF GREENDALE - WARD 004,CANTERBURY GRADE SCHOOL,7:00 AM - 8:00 PM,7000 ENFIELD AVE,GREENDALE,53129,MILWAUKEE,414-423-2100,State Election Official,8-11-2020,GREENDALE,"7000 ENFIELD AVE, GREENDALE, WI 53129-1745"
413285,07931125005,MILWAUKEE - VILLAGE OF GREENDALE - WARD 005,COLLEGE PARK GRADE SCHOOL,7:00 AM - 8:00 PM,5701 W COLLEGE AVE,GREENDALE,53129,MILWAUKEE,414-423-2100,State Election Official,8-11-2020,GREENDALE,"5701 W COLLEGE AVE, GREENDALE, WI 53129-2802"
413489,07931125006,MILWAUKEE - VILLAGE OF GREENDALE - WARD 006,COLLEGE PARK GRADE SCHOOL,7:00 AM - 8:00 PM,5701 W COLLEGE AVE,GREENDALE,53129,MILWAUKEE,414-423-2100,State Election Official,8-11-2020,GREENDALE,"5701 W COLLEGE AVE, GREENDALE, WI 53129-2802"
413432,07931125007,MILWAUKEE - VILLAGE OF GREENDALE - WARD 007,HIGHLAND VIEW GRADE SCHOOL,7:00 AM - 8:00 PM,5900 S 51ST ST,GREENDALE,53129,MILWAUKEE,414-421-2100,State Election Official,8-11-2020,GREENDALE,"5900 S 51ST ST, GREENDALE, WI 53129-2634"
413214,07931125008,MILWAUKEE - VILLAGE OF GREENDALE - WARD 008,HIGHLAND VIEW GRADE SCHOOL,7:00 AM - 8:00 PM,5900 S 51ST ST,GREENDALE,53129,MILWAUKEE,414-421-2100,State Election Official,8-11-2020,GREENDALE,"5900 S 51ST ST, GREENDALE, WI 53129-2634"
413013,07931125009,MILWAUKEE - VILLAGE OF GREENDALE - WARD 009,GREENDALE SAFETY CENTER,7:00 AM - 8:00 PM,5911 W GRANGE AVE,GREENDALE,53129,MILWAUKEE,414-421-2100,State Election Official,8-11-2020,GREENDALE,"5911 W GRANGE AVE, GREENDALE, WI 53129-1458"
413151,07931125010,MILWAUKEE - VILLAGE OF GREENDALE - WARD 010,GREENDALE SAFETY CENTER,7:00 AM - 8:00 PM,5911 W GRANGE AVE,GREENDALE,53129,MILWAUKEE,414-421-2100,State Election Official,8-11-2020,GREENDALE,"5911 W GRANGE AVE, GREENDALE, WI 53129-1458"
415901,07932075001,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 001,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
414015,07932075002,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 002,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
414191,07932075003,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 003,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
414304,07932075004,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 004,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
415463,07932075005,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 005,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
414977,07932075006,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 006,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
415402,07932075007,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 007,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
413877,07932075008,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 008,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
414485,07932075009,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 009,HALES CORNERS VILLAGE HALL,7:00 AM - 8:00 PM,5635 S NEW BERLIN RD,HALES CORNERS,53130,MILWAUKEE,(414) 529-6161,State Election Official,8-11-2020,HALES CORNERS,"5635 S NEW BERLIN RD, HALES CORNERS, WI 53130-1775"
417703,07968325001,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 001,RIVER HILLS VILLAGE HALL,7:00 AM - 8:00 PM,7650 N PHEASANT LN,RIVER HILLS,53217,MILWAUKEE,414-352-8213,State Election Official,8-11-2020,RIVER HILLS,"7650 N PHEASANT LN, RIVER HILLS, WI 53217-3012"
414725,07968325002,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 002,RIVER HILLS VILLAGE HALL,7:00 AM - 8:00 PM,7650 N PHEASANT LN,RIVER HILLS,53217,MILWAUKEE,414-352-8213,State Election Official,8-11-2020,RIVER HILLS,"7650 N PHEASANT LN, RIVER HILLS, WI 53217-3012"
415089,07968325003,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 003,RIVER HILLS VILLAGE HALL,7:00 AM - 8:00 PM,7650 N PHEASANT LN,RIVER HILLS,53217,MILWAUKEE,414-352-8213,State Election Official,8-11-2020,RIVER HILLS,"7650 N PHEASANT LN, RIVER HILLS, WI 53217-3012"
414517,07973725001,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 001,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
413162,07973725002,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 002,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
413029,07973725003,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 003,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
413439,07973725004,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 004,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
413505,07973725005,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 005,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
414951,07973725006,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 006,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
413679,07973725007,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 007,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
414126,07973725008,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 008,SHOREWOOD VILLAGE CENTER,7:00 AM - 8:00 PM,3920 N MURRAY AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"3920 N MURRAY AVE, SHOREWOOD, WI 53211-2303"
414147,07973725009,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 009,SHOREWOOD NORTH SHORE PRESBYTERIAN CHURCH,7:00 AM - 8:00 PM,4048 N BARTLETT AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"4048 N BARTLETT AVE, SHOREWOOD, WI 53211"
413830,07973725010,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 010,SHOREWOOD NORTH SHORE PRESBYTERIAN CHURCH,7:00 AM - 8:00 PM,4048 N BARTLETT AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"4048 N BARTLETT AVE, SHOREWOOD, WI 53211"
414924,07973725011,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 011,SHOREWOOD NORTH SHORE PRESBYTERIAN CHURCH,7:00 AM - 8:00 PM,4048 N BARTLETT AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"4048 N BARTLETT AVE, SHOREWOOD, WI 53211"
413753,07973725012,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 012,SHOREWOOD NORTH SHORE PRESBYTERIAN CHURCH,7:00 AM - 8:00 PM,4048 N BARTLETT AVE,SHOREWOOD,53211,MILWAUKEE,414-847-2601,State Election Official,8-11-2020,SHOREWOOD,"4048 N BARTLETT AVE, SHOREWOOD, WI 53211"
415202,07985875001,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 001,WEST MILWAUKEE COMMUNITY CENTER,7:00 AM - 8:00 PM,1345 S 47TH ST,WEST MILWAUKEE,53214,MILWAUKEE,414-645-1530,State Election Official,8-11-2020,WEST MILWAUKEE,"1345 S 47TH ST, WEST MILWAUKEE, WI 53214-3509"
417674,07985875002,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 002,WEST MILWAUKEE COMMUNITY CENTER,7:00 AM - 8:00 PM,1345 S 47TH ST,WEST MILWAUKEE,53214,MILWAUKEE,414-645-1530,State Election Official,8-11-2020,WEST MILWAUKEE,"1345 S 47TH ST, WEST MILWAUKEE, WI 53214-3509"
416047,07985875003,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 003,WEST MILWAUKEE COMMUNITY CENTER,7:00 AM - 8:00 PM,1345 S 47TH ST,WEST MILWAUKEE,53214,MILWAUKEE,414-645-1530,State Election Official,8-11-2020,WEST MILWAUKEE,"1345 S 47TH ST, WEST MILWAUKEE, WI 53214-3509"
416039,07985875004,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 004,WEST MILWAUKEE COMMUNITY CENTER,7:00 AM - 8:00 PM,1345 S 47TH ST,WEST MILWAUKEE,53214,MILWAUKEE,414-645-1530,State Election Official,8-11-2020,WEST MILWAUKEE,"1345 S 47TH ST, WEST MILWAUKEE, WI 53214-3509"
417290,07985875005,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 005,WEST MILWAUKEE COMMUNITY CENTER,7:00 AM - 8:00 PM,1345 S 47TH ST,WEST MILWAUKEE,53214,MILWAUKEE,414-645-1530,State Election Official,8-11-2020,WEST MILWAUKEE,"1345 S 47TH ST, WEST MILWAUKEE, WI 53214-3509"
416937,07985875006,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 006,WEST MILWAUKEE COMMUNITY CENTER,7:00 AM - 8:00 PM,1345 S 47TH ST,WEST MILWAUKEE,53214,MILWAUKEE,414-645-1530,State Election Official,8-11-2020,WEST MILWAUKEE,"1345 S 47TH ST, WEST MILWAUKEE, WI 53214-3509"
413570,07986700001,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 001,WHITEFISH BAY PUBLIC LIBRARY,7:00 AM - 8:00 PM,5420 N MARLBOROUGH DR,WHITEFISH BAY,53217,MILWAUKEE,9626690,State Election Official,8-11-2020,WHITEFISH BAY,"5420 N MARLBOROUGH DR, WHITEFISH BAY, WI 53217-5347"
414242,07986700002,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 002,WHITEFISH BAY PUBLIC LIBRARY,7:00 AM - 8:00 PM,5420 N MARLBOROUGH DR,WHITEFISH BAY,53217,MILWAUKEE,9626690,State Election Official,8-11-2020,WHITEFISH BAY,"5420 N MARLBOROUGH DR, WHITEFISH BAY, WI 53217-5347"
415079,07986700003,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 003,WHITEFISH BAY PUBLIC LIBRARY,7:00 AM - 8:00 PM,5420 N MARLBOROUGH DR,WHITEFISH BAY,53217,MILWAUKEE,9626690,State Election Official,8-11-2020,WHITEFISH BAY,"5420 N MARLBOROUGH DR, WHITEFISH BAY, WI 53217-5347"
413624,07986700004,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 004,WHITEFISH BAY PUBLIC LIBRARY,7:00 AM - 8:00 PM,5420 N MARLBOROUGH DR,WHITEFISH BAY,53217,MILWAUKEE,9626690,State Election Official,8-11-2020,WHITEFISH BAY,"5420 N MARLBOROUGH DR, WHITEFISH BAY, WI 53217-5347"
413832,07986700005,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 005,WHITEFISH BAY WOMEN'S CLUB,7:00 AM - 8:00 PM,600 E HENRY CLAY ST,WHITEFISH BAY,53217,MILWAUKEE,NA,State Election Official,8-11-2020,WHITEFISH BAY,"600 E HENRY CLAY ST, WHITEFISH BAY, WI 53217"
413814,07986700006,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 006,WHITEFISH BAY WOMEN'S CLUB,7:00 AM - 8:00 PM,600 E HENRY CLAY ST,WHITEFISH BAY,53217,MILWAUKEE,NA,State Election Official,8-11-2020,WHITEFISH BAY,"600 E HENRY CLAY ST, WHITEFISH BAY, WI 53217"
